# n_all=31921 n_agree=22689 n_disagree=9232
temp,rank,group,prob_ref,prob_target
0.6900,13,agree,0.00014522,0.00063858
0.6900,13,disagree,0.00107626,0.00332624
0.6900,14,all,0.00034510,0.00120586
0.6900,14,agree,0.00011914,0.00054104
0.6900,14,disagree,0.00090044,0.00283975
0.6900,15,all,0.00028788,0.00103035
0.6900,15,agree,0.00009856,0.00046163
0.6900,15,disagree,0.00075316,0.00242808
0.6900,16,all,0.00024475,0.00089613
0.6900,16,agree,0.00008270,0.00039920
0.6900,16,disagree,0.00064299,0.00211741
0.6900,17,all,0.00020840,0.00078332
0.6900,17,agree,0.00007039,0.00034747
0.6900,17,disagree,0.00054759,0.00185450
0.6900,18,all,0.00017991,0.00069164
0.6900,18,agree,0.00006040,0.00030443
0.6900,18,disagree,0.00047363,0.00164325
0.6900,19,all,0.00015600,0.00061475
0.6900,19,agree,0.00005234,0.00026881
0.6900,19,disagree,0.00041077,0.00146494
0.6900,20,all,0.00013504,0.00054985
0.6900,20,agree,0.00004574,0.00023889
0.6900,20,disagree,0.00035451,0.00131406
0.6900,21,all,0.00011912,0.00049714
0.6900,21,agree,0.00004037,0.00021478
0.6900,21,disagree,0.00031264,0.00119107
0.6900,22,all,0.00010641,0.00045089
0.6900,22,agree,0.00003593,0.00019353
0.6900,22,disagree,0.00027963,0.00108340
0.6900,23,all,0.00009563,0.00041049
0.6900,23,agree,0.00003224,0.00017567
0.6900,23,disagree,0.00025142,0.00098758
0.6900,24,all,0.00008573,0.00037500
0.6900,24,agree,0.00002899,0.00016030
0.6900,24,disagree,0.00022518,0.00090263
0.6900,25,all,0.00007720,0.00034328
0.6900,25,agree,0.00002619,0.00014639
0.6900,25,disagree,0.00020255,0.00082718
0.6900,26,all,0.00007007,0.00031579
0.6900,26,agree,0.00002391,0.00013438
0.6900,26,disagree,0.00018351,0.00076162
0.6900,27,all,0.00006402,0.00029177
0.6900,27,agree,0.00002170,0.00012390
0.6900,27,disagree,0.00016801,0.00070434
0.6900,28,all,0.00005813,0.00027023
0.6900,28,agree,0.00001989,0.00011443
0.6900,28,disagree,0.00015211,0.00065313
0.6900,29,all,0.00005314,0.00025070
0.6900,29,agree,0.00001833,0.00010604
0.6900,29,disagree,0.00013868,0.00060624
0.6900,30,all,0.00004887,0.00023356
0.6900,30,agree,0.00001686,0.00009854
0.6900,30,disagree,0.00012752,0.00056539
0.6900,31,all,0.00004497,0.00021850
0.6900,31,agree,0.00001555,0.00009201
0.6900,31,disagree,0.00011727,0.00052936
0.6900,32,all,0.00004154,0.00020465
0.6900,32,agree,0.00001436,0.00008589
0.6900,32,disagree,0.00010833,0.00049651
0.6900,33,all,0.00003851,0.00019200
0.6900,33,agree,0.00001322,0.00008036
0.6900,33,disagree,0.00010066,0.00046636
0.6900,34,all,0.00003534,0.00018071
0.6900,34,agree,0.00001226,0.00007547
0.6900,34,disagree,0.00009207,0.00043934
0.6900,35,all,0.00003291,0.00017035
0.6900,35,agree,0.00001138,0.00007104
0.6900,35,disagree,0.00008582,0.00041440
0.6900,36,all,0.00003077,0.00016080
0.6900,36,agree,0.00001062,0.00006695
0.6900,36,disagree,0.00008028,0.00039145
0.6900,37,all,0.00002886,0.00015165
0.6900,37,agree,0.00000992,0.00006301
0.6900,37,disagree,0.00007540,0.00036950
0.6900,38,all,0.00002708,0.00014354
0.6900,38,agree,0.00000928,0.00005946
0.6900,38,disagree,0.00007083,0.00035019
0.6900,39,all,0.00002553,0.00013597
0.6900,39,agree,0.00000869,0.00005629
0.6900,39,disagree,0.00006693,0.00033179
0.6900,40,all,0.00002393,0.00012882
0.6900,40,agree,0.00000814,0.00005338
0.6900,40,disagree,0.00006273,0.00031421
0.7000,1,all,0.87001475,0.76709595
0.7000,1,agree,0.93309104,0.85794195
0.7000,1,disagree,0.71499550,0.54382851
0.7000,2,all,0.07771564,0.11261559
0.7000,2,agree,0.04499662,0.07877976
0.7000,2,disagree,0.15812743,0.19577212
0.7000,3,all,0.02295948,0.04038745
0.7000,3,agree,0.01054157,0.02374745
0.7000,3,disagree,0.05347832,0.08128270
0.7000,4,all,0.01009118,0.02070896
0.7000,4,agree,0.00416927,0.01129670
0.7000,4,disagree,0.02464515,0.04384096
0.7000,5,all,0.00547331,0.01245852
0.7000,5,agree,0.00215808,0.00648769
0.7000,5,disagree,0.01362097,0.02713272
0.7000,6,all,0.00330148,0.00825721
0.7000,6,agree,0.00126493,0.00417586
0.7000,6,disagree,0.00830663,0.01828773
0.7000,7,all,0.00215383,0.00588252
0.7000,7,agree,0.00081353,0.00290724
0.7000,7,disagree,0.00544784,0.01319470
0.7000,8,all,0.00149633,0.00435140
0.7000,8,agree,0.00055840,0.00208989
0.7000,8,disagree,0.00380142,0.00990940
0.7000,9,all,0.00108268,0.00334481
0.7000,9,agree,0.00039713,0.00157637
0.7000,9,disagree,0.00276753,0.00769102
0.7000,10,all,0.00081222,0.00264050
0.7000,10,agree,0.00029432,0.00123247
0.7000,10,disagree,0.00208504,0.00610095
0.7000,11,all,0.00063057,0.00213206
0.7000,11,agree,0.00022700,0.00098701
0.7000,11,disagree,0.00162239,0.00494619
0.7000,12,all,0.00050501,0.00176074
0.7000,12,agree,0.00017821,0.00080881
0.7000,12,disagree,0.00130816,0.00410024
0.7000,13,all,0.00041449,0.00147715
0.7000,13,agree,0.00014522,0.00067401
0.7000,13,disagree,0.00107626,0.00345100
0.7000,14,all,0.00034510,0.00126002
0.7000,14,agree,0.00011914,0.00057196
0.7000,14,disagree,0.00090044,0.00295104
0.7000,15,all,0.00028788,0.00107851
0.7000,15,agree,0.00009856,0.00048881
0.7000,15,disagree,0.00075316,0.00252778
0.7000,16,all,0.00024475,0.00093937
0.7000,16,agree,0.00008270,0.00042334
0.7000,16,disagree,0.00064299,0.00220761
0.7000,17,all,0.00020840,0.00082235
0.7000,17,agree,0.00007039,0.00036906
0.7000,17,disagree,0.00054759,0.00193639
0.7000,18,all,0.00017991,0.00072705
0.7000,18,agree,0.00006040,0.00032381
0.7000,18,disagree,0.00047363,0.00171805
0.7000,19,all,0.00015600,0.00064702
0.7000,19,agree,0.00005234,0.00028631
0.7000,19,disagree,0.00041077,0.00153353
0.7000,20,all,0.00013504,0.00057940
0.7000,20,agree,0.00004574,0.00025479
0.7000,20,disagree,0.00035451,0.00137719
0.7000,21,all,0.00011912,0.00052436
0.7000,21,agree,0.00004037,0.00022932
0.7000,21,disagree,0.00031264,0.00124946
0.7000,22,all,0.00010641,0.00047604
0.7000,22,agree,0.00003593,0.00020685
0.7000,22,disagree,0.00027963,0.00113762
0.7000,23,all,0.00009563,0.00043381
0.7000,23,agree,0.00003224,0.00018795
0.7000,23,disagree,0.00025142,0.00103804
0.7000,24,all,0.00008573,0.00039668
0.7000,24,agree,0.00002899,0.00017167
0.7000,24,disagree,0.00022518,0.00094966
0.7000,25,all,0.00007720,0.00036349
0.7000,25,agree,0.00002619,0.00015693
0.7000,25,disagree,0.00020255,0.00087116
0.7000,26,all,0.00007007,0.00033468
0.7000,26,agree,0.00002391,0.00014418
0.7000,26,disagree,0.00018351,0.00080285
0.7000,27,all,0.00006402,0.00030948
0.7000,27,agree,0.00002170,0.00013305
0.7000,27,disagree,0.00016801,0.00074307
0.7000,28,all,0.00005813,0.00028686
0.7000,28,agree,0.00001989,0.00012298
0.7000,28,disagree,0.00015211,0.00068962
0.7000,29,all,0.00005314,0.00026634
0.7000,29,agree,0.00001833,0.00011406
0.7000,29,disagree,0.00013868,0.00064061
0.7000,30,all,0.00004887,0.00024831
0.7000,30,agree,0.00001686,0.00010608
0.7000,30,disagree,0.00012752,0.00059788
0.7000,31,all,0.00004497,0.00023246
0.7000,31,agree,0.00001555,0.00009912
0.7000,31,disagree,0.00011727,0.00056017
0.7000,32,all,0.00004154,0.00021786
0.7000,32,agree,0.00001436,0.00009258
0.7000,32,disagree,0.00010833,0.00052577
0.7000,33,all,0.00003851,0.00020454
0.7000,33,agree,0.00001322,0.00008669
0.7000,33,disagree,0.00010066,0.00049419
0.7000,34,all,0.00003534,0.00019263
0.7000,34,agree,0.00001226,0.00008147
0.7000,34,disagree,0.00009207,0.00046584
0.7000,35,all,0.00003291,0.00018170
0.7000,35,agree,0.00001138,0.00007673
0.7000,35,disagree,0.00008582,0.00043967
0.7000,36,all,0.00003077,0.00017162
0.7000,36,agree,0.00001062,0.00007235
0.7000,36,disagree,0.00008028,0.00041557
0.7000,37,all,0.00002886,0.00016195
0.7000,37,agree,0.00000992,0.00006814
0.7000,37,disagree,0.00007540,0.00039252
0.7000,38,all,0.00002708,0.00015339
0.7000,38,agree,0.00000928,0.00006434
0.7000,38,disagree,0.00007083,0.00037223
0.7000,39,all,0.00002553,0.00014537
0.7000,39,agree,0.00000869,0.00006095
0.7000,39,disagree,0.00006693,0.00035286
0.7000,40,all,0.00002393,0.00013781
0.7000,40,agree,0.00000814,0.00005782
0.7000,40,disagree,0.00006273,0.00033439
0.7100,1,all,0.87001475,0.76351871
0.7100,1,agree,0.93309104,0.85509824
0.7100,1,disagree,0.71499550,0.53844855
0.7100,2,all,0.07771564,0.11310885
0.7100,2,agree,0.04499662,0.07952919
0.7100,2,disagree,0.15812743,0.19563582
0.7100,3,all,0.02295948,0.04083698
0.7100,3,agree,0.01054157,0.02418982
0.7100,3,disagree,0.05347832,0.08174982
0.7100,4,all,0.01009118,0.02105092
0.7100,4,agree,0.00416927,0.01158185
0.7100,4,disagree,0.02464515,0.04432255
0.7100,5,all,0.00547331,0.01271989
0.7100,5,agree,0.00215808,0.00668609
0.7100,5,disagree,0.01362097,0.02754882
0.7100,6,all,0.00330148,0.00846160
0.7100,6,agree,0.00126493,0.00432172
0.7100,6,disagree,0.00830663,0.01863595
0.7100,7,all,0.00215383,0.00604720
0.7100,7,agree,0.00081353,0.00301913
0.7100,7,disagree,0.00544784,0.01348914
0.7100,8,all,0.00149633,0.00448665
0.7100,8,agree,0.00055840,0.00217810
0.7100,8,disagree,0.00380142,0.01016025
0.7100,9,all,0.00108268,0.00345765
0.7100,9,agree,0.00039713,0.00164782
0.7100,9,disagree,0.00276753,0.00790556
0.7100,10,all,0.00081222,0.00273627
0.7100,10,agree,0.00029432,0.00129169
0.7100,10,disagree,0.00208504,0.00628656
0.7100,11,all,0.00063057,0.00221400
0.7100,11,agree,0.00022700,0.00103662
0.7100,11,disagree,0.00162239,0.00510759
0.7100,12,all,0.00050501,0.00183174
0.7100,12,agree,0.00017821,0.00085107
0.7100,12,disagree,0.00130816,0.00424187
0.7100,13,all,0.00041449,0.00153932
0.7100,13,agree,0.00014522,0.00071049
0.7100,13,disagree,0.00107626,0.00357629
0.7100,14,all,0.00034510,0.00131507
0.7100,14,agree,0.00011914,0.00060384
0.7100,14,disagree,0.00090044,0.00306302
0.7100,15,all,0.00028788,0.00112755
0.7100,15,agree,0.00009856,0.00051690
0.7100,15,disagree,0.00075316,0.00262831
0.7100,16,all,0.00024475,0.00098347
0.7100,16,agree,0.00008270,0.00044831
0.7100,16,disagree,0.00064299,0.00229871
0.7100,17,all,0.00020840,0.00086221
0.7100,17,agree,0.00007039,0.00039143
0.7100,17,disagree,0.00054759,0.00201922
0.7100,18,all,0.00017991,0.00076326
0.7100,18,agree,0.00006040,0.00034393
0.7100,18,disagree,0.00047363,0.00179381
0.7100,19,all,0.00015600,0.00068007
0.7100,19,agree,0.00005234,0.00030450
0.7100,19,disagree,0.00041077,0.00160311
0.7100,20,all,0.00013504,0.00060970
0.7100,20,agree,0.00004574,0.00027133
0.7100,20,disagree,0.00035451,0.00144132
0.7100,21,all,0.00011912,0.00055229
0.7100,21,agree,0.00004037,0.00024445
0.7100,21,disagree,0.00031264,0.00130884
0.7100,22,all,0.00010641,0.00050187
0.7100,22,agree,0.00003593,0.00022074
0.7100,22,disagree,0.00027963,0.00119280
0.7100,23,all,0.00009563,0.00045779
0.7100,23,agree,0.00003224,0.00020077
0.7100,23,disagree,0.00025142,0.00108945
0.7100,24,all,0.00008573,0.00041900
0.7100,24,agree,0.00002899,0.00018355
0.7100,24,disagree,0.00022518,0.00099763
0.7100,25,all,0.00007720,0.00038432
0.7100,25,agree,0.00002619,0.00016795
0.7100,25,disagree,0.00020255,0.00091608
0.7100,26,all,0.00007007,0.00035416
0.7100,26,agree,0.00002391,0.00015445
0.7100,26,disagree,0.00018351,0.00084499
0.7100,27,all,0.00006402,0.00032775
0.7100,27,agree,0.00002170,0.00014264
0.7100,27,disagree,0.00016801,0.00078269
0.7100,28,all,0.00005813,0.00030404
0.7100,28,agree,0.00001989,0.00013194
0.7100,28,disagree,0.00015211,0.00072698
0.7100,29,all,0.00005314,0.00028252
0.7100,29,agree,0.00001833,0.00012248
0.7100,29,disagree,0.00013868,0.00067584
0.7100,30,all,0.00004887,0.00026358
0.7100,30,agree,0.00001686,0.00011399
0.7100,30,disagree,0.00012752,0.00063121
0.7100,31,all,0.00004497,0.00024691
0.7100,31,agree,0.00001555,0.00010658
0.7100,31,disagree,0.00011727,0.00059180
0.7100,32,all,0.00004154,0.00023156
0.7100,32,agree,0.00001436,0.00009962
0.7100,32,disagree,0.00010833,0.00055582
0.7100,33,all,0.00003851,0.00021755
0.7100,33,agree,0.00001322,0.00009335
0.7100,33,disagree,0.00010066,0.00052279
0.7100,34,all,0.00003534,0.00020500
0.7100,34,agree,0.00001226,0.00008778
0.7100,34,disagree,0.00009207,0.00049310
0.7100,35,all,0.00003291,0.00019348
0.7100,35,agree,0.00001138,0.00008272
0.7100,35,disagree,0.00008582,0.00046567
0.7100,36,all,0.00003077,0.00018285
0.7100,36,agree,0.00001062,0.00007805
0.7100,36,disagree,0.00008028,0.00044041
0.7100,37,all,0.00002886,0.00017266
0.7100,37,agree,0.00000992,0.00007355
0.7100,37,disagree,0.00007540,0.00041624
0.7100,38,all,0.00002708,0.00016362
0.7100,38,agree,0.00000928,0.00006950
0.7100,38,disagree,0.00007083,0.00039494
0.7100,39,all,0.00002553,0.00015516
0.7100,39,agree,0.00000869,0.00006587
0.7100,39,disagree,0.00006693,0.00037460
0.7100,40,all,0.00002393,0.00014717
0.7100,40,agree,0.00000814,0.00006252
0.7100,40,disagree,0.00006273,0.00035521
0.7200,1,all,0.87001475,0.75993014
0.7200,1,agree,0.93309104,0.85222834
0.7200,1,disagree,0.71499550,0.53309369
0.7200,2,all,0.07771564,0.11357870
0.7200,2,agree,0.04499662,0.08026368
0.7200,2,disagree,0.15812743,0.19545527
0.7200,3,all,0.02295948,0.04127601
0.7200,3,agree,0.01054157,0.02462897
0.7200,3,disagree,0.05347832,0.08218855
0.7200,4,all,0.01009118,0.02138790
0.7200,4,agree,0.00416927,0.01186699
0.7200,4,disagree,0.02464515,0.04478692
0.7200,5,all,0.00547331,0.01297896
0.7200,5,agree,0.00215808,0.00688556
0.7200,5,disagree,0.01362097,0.02795438
0.7200,6,all,0.00330148,0.00866512
0.7200,6,agree,0.00126493,0.00446900
0.7200,6,disagree,0.00830663,0.01897770
0.7200,7,all,0.00215383,0.00621176
0.7200,7,agree,0.00081353,0.00313250
0.7200,7,disagree,0.00544784,0.01377949
0.7200,8,all,0.00149633,0.00462223
0.7200,8,agree,0.00055840,0.00226779
0.7200,8,disagree,0.00380142,0.01040861
0.7200,9,all,0.00108268,0.00357107
0.7200,9,agree,0.00039713,0.00172068
0.7200,9,disagree,0.00276753,0.00811867
0.7200,10,all,0.00081222,0.00283279
0.7200,10,agree,0.00029432,0.00135222
0.7200,10,disagree,0.00208504,0.00647150
0.7200,11,all,0.00063057,0.00229676
0.7200,11,agree,0.00022700,0.00108745
0.7200,11,disagree,0.00162239,0.00526881
0.7200,12,all,0.00050501,0.00190359
0.7200,12,agree,0.00017821,0.00089446
0.7200,12,disagree,0.00130816,0.00438366
0.7200,13,all,0.00041449,0.00160235
0.7200,13,agree,0.00014522,0.00074801
0.7200,13,disagree,0.00107626,0.00370200
0.7200,14,all,0.00034510,0.00137097
0.7200,14,agree,0.00011914,0.00063669
0.7200,14,disagree,0.00090044,0.00317557
0.7200,15,all,0.00028788,0.00117744
0.7200,15,agree,0.00009856,0.00054589
0.7200,15,disagree,0.00075316,0.00272955
0.7200,16,all,0.00024475,0.00102839
0.7200,16,agree,0.00008270,0.00047412
0.7200,16,disagree,0.00064299,0.00239061
0.7200,17,all,0.00020840,0.00090287
0.7200,17,agree,0.00007039,0.00041459
0.7200,17,disagree,0.00054759,0.00210291
0.7200,18,all,0.00017991,0.00080024
0.7200,18,agree,0.00006040,0.00036478
0.7200,18,disagree,0.00047363,0.00187046
0.7200,19,all,0.00015600,0.00071387
0.7200,19,agree,0.00005234,0.00032337
0.7200,19,disagree,0.00041077,0.00167360
0.7200,20,all,0.00013504,0.00064073
0.7200,20,agree,0.00004574,0.00028851
0.7200,20,disagree,0.00035451,0.00150637
0.7200,21,all,0.00011912,0.00058092
0.7200,21,agree,0.00004037,0.00026020
0.7200,21,disagree,0.00031264,0.00136914
0.7200,22,all,0.00010641,0.00052838
0.7200,22,agree,0.00003593,0.00023520
0.7200,22,disagree,0.00027963,0.00124890
0.7200,23,all,0.00009563,0.00048242
0.7200,23,agree,0.00003224,0.00021413
0.7200,23,disagree,0.00025142,0.00114177
0.7200,24,all,0.00008573,0.00044194
0.7200,24,agree,0.00002899,0.00019595
0.7200,24,disagree,0.00022518,0.00104649
0.7200,25,all,0.00007720,0.00040575
0.7200,25,agree,0.00002619,0.00017947
0.7200,25,disagree,0.00020255,0.00096188
0.7200,26,all,0.00007007,0.00037423
0.7200,26,agree,0.00002391,0.00016518
0.7200,26,disagree,0.00018351,0.00088801
0.7200,27,all,0.00006402,0.00034659
0.7200,27,agree,0.00002170,0.00015267
0.7200,27,disagree,0.00016801,0.00082317
0.7200,28,all,0.00005813,0.00032176
0.7200,28,agree,0.00001989,0.00014133
0.7200,28,disagree,0.00015211,0.00076518
0.7200,29,all,0.00005314,0.00029921
0.7200,29,agree,0.00001833,0.00013130
0.7200,29,disagree,0.00013868,0.00071189
0.7200,30,all,0.00004887,0.00027935
0.7200,30,agree,0.00001686,0.00012229
0.7200,30,disagree,0.00012752,0.00066534
0.7200,31,all,0.00004497,0.00026186
0.7200,31,agree,0.00001555,0.00011442
0.7200,31,disagree,0.00011727,0.00062422
0.7200,32,all,0.00004154,0.00024573
0.7200,32,agree,0.00001436,0.00010702
0.7200,32,disagree,0.00010833,0.00058664
0.7200,33,all,0.00003851,0.00023101
0.7200,33,agree,0.00001322,0.00010035
0.7200,33,disagree,0.00010066,0.00055214
0.7200,34,all,0.00003534,0.00021782
0.7200,34,agree,0.00001226,0.00009442
0.7200,34,disagree,0.00009207,0.00052109
0.7200,35,all,0.00003291,0.00020569
0.7200,35,agree,0.00001138,0.00008903
0.7200,35,disagree,0.00008582,0.00049238
0.7200,36,all,0.00003077,0.00019450
0.7200,36,agree,0.00001062,0.00008405
0.7200,36,disagree,0.00008028,0.00046595
0.7200,37,all,0.00002886,0.00018378
0.7200,37,agree,0.00000992,0.00007926
0.7200,37,disagree,0.00007540,0.00044065
0.7200,38,all,0.00002708,0.00017425
0.7200,38,agree,0.00000928,0.00007494
0.7200,38,disagree,0.00007083,0.00041833
0.7200,39,all,0.00002553,0.00016532
0.7200,39,agree,0.00000869,0.00007106
0.7200,39,disagree,0.00006693,0.00039699
0.7200,40,all,0.00002393,0.00015691
0.7200,40,agree,0.00000814,0.00006748
0.7200,40,disagree,0.00006273,0.00037668
0.7300,1,all,0.87001475,0.75632993
0.7300,1,agree,0.93309104,0.84933199
0.7300,1,disagree,0.71499550,0.52776366
0.7300,2,all,0.07771564,0.11402530
0.7300,2,agree,0.04499662,0.08098309
0.7300,2,disagree,0.15812743,0.19523140
0.7300,3,all,0.02295948,0.04170446
0.7300,3,agree,0.01054157,0.02506469
0.7300,3,disagree,0.05347832,0.08259915
0.7300,4,all,0.01009118,0.02171976
0.7300,4,agree,0.00416927,0.01215196
0.7300,4,disagree,0.02464515,0.04523402
0.7300,5,all,0.00547331,0.01323559
0.7300,5,agree,0.00215808,0.00708596
0.7300,5,disagree,0.01362097,0.02834921
0.7300,6,all,0.00330148,0.00886764
0.7300,6,agree,0.00126493,0.00461760
0.7300,6,disagree,0.00830663,0.01931274
0.7300,7,all,0.00215383,0.00637608
0.7300,7,agree,0.00081353,0.00324730
0.7300,7,disagree,0.00544784,0.01406552
0.7300,8,all,0.00149633,0.00475803
0.7300,8,agree,0.00055840,0.00235890
0.7300,8,disagree,0.00380142,0.01065423
0.7300,9,all,0.00108268,0.00368498
0.7300,9,agree,0.00039713,0.00179490
0.7300,9,disagree,0.00276753,0.00833014
0.7300,10,all,0.00081222,0.00292997
0.7300,10,agree,0.00029432,0.00141405
0.7300,10,disagree,0.00208504,0.00665558
0.7300,11,all,0.00063057,0.00238026
0.7300,11,agree,0.00022700,0.00113946
0.7300,11,disagree,0.00162239,0.00542970
0.7300,12,all,0.00050501,0.00197622
0.7300,12,agree,0.00017821,0.00093895
0.7300,12,disagree,0.00130816,0.00452546
0.7300,13,all,0.00041449,0.00166618
0.7300,13,agree,0.00014522,0.00078656
0.7300,13,disagree,0.00107626,0.00382797
0.7300,14,all,0.00034510,0.00142768
0.7300,14,agree,0.00011914,0.00067050
0.7300,14,disagree,0.00090044,0.00328856
0.7300,15,all,0.00028788,0.00122813
0.7300,15,agree,0.00009856,0.00057577
0.7300,15,disagree,0.00075316,0.00283140
0.7300,16,all,0.00024475,0.00107410
0.7300,16,agree,0.00008270,0.00050076
0.7300,16,disagree,0.00064299,0.00248319
0.7300,17,all,0.00020840,0.00094431
0.7300,17,agree,0.00007039,0.00043852
0.7300,17,disagree,0.00054759,0.00218736
0.7300,18,all,0.00017991,0.00083798
0.7300,18,agree,0.00006040,0.00038636
0.7300,18,disagree,0.00047363,0.00194792
0.7300,19,all,0.00015600,0.00074841
0.7300,19,agree,0.00005234,0.00034293
0.7300,19,disagree,0.00041077,0.00174493
0.7300,20,all,0.00013504,0.00067247
0.7300,20,agree,0.00004574,0.00030634
0.7300,20,disagree,0.00035451,0.00157227
0.7300,21,all,0.00011912,0.00061023
0.7300,21,agree,0.00004037,0.00027656
0.7300,21,disagree,0.00031264,0.00143029
0.7300,22,all,0.00010641,0.00055554
0.7300,22,agree,0.00003593,0.00025025
0.7300,22,disagree,0.00027963,0.00130585
0.7300,23,all,0.00009563,0.00050768
0.7300,23,agree,0.00003224,0.00022804
0.7300,23,disagree,0.00025142,0.00119493
0.7300,24,all,0.00008573,0.00046550
0.7300,24,agree,0.00002899,0.00020887
0.7300,24,disagree,0.00022518,0.00109620
0.7300,25,all,0.00007720,0.00042778
0.7300,25,agree,0.00002619,0.00019148
0.7300,25,disagree,0.00020255,0.00100852
0.7300,26,all,0.00007007,0.00039487
0.7300,26,agree,0.00002391,0.00017638
0.7300,26,disagree,0.00018351,0.00093185
0.7300,27,all,0.00006402,0.00036598
0.7300,27,agree,0.00002170,0.00016314
0.7300,27,disagree,0.00016801,0.00086447
0.7300,28,all,0.00005813,0.00034001
0.7300,28,agree,0.00001989,0.00015114
0.7300,28,disagree,0.00015211,0.00080418
0.7300,29,all,0.00005314,0.00031643
0.7300,29,agree,0.00001833,0.00014053
0.7300,29,disagree,0.00013868,0.00074873
0.7300,30,all,0.00004887,0.00029562
0.7300,30,agree,0.00001686,0.00013098
0.7300,30,disagree,0.00012752,0.00070024
0.7300,31,all,0.00004497,0.00027729
0.7300,31,agree,0.00001555,0.00012263
0.7300,31,disagree,0.00011727,0.00065739
0.7300,32,all,0.00004154,0.00026037
0.7300,32,agree,0.00001436,0.00011477
0.7300,32,disagree,0.00010833,0.00061820
0.7300,33,all,0.00003851,0.00024493
0.7300,33,agree,0.00001322,0.00010769
0.7300,33,disagree,0.00010066,0.00058222
0.7300,34,all,0.00003534,0.00023107
0.7300,34,agree,0.00001226,0.00010139
0.7300,34,disagree,0.00009207,0.00054979
0.7300,35,all,0.00003291,0.00021833
0.7300,35,agree,0.00001138,0.00009566
